"time_id","date_time","tweet_text","tweet_id"
"201807230635","7/23/2018 13:35","....in my opinion the washington post is nothing more than an expensive (the paper loses a fortune) lobbyist for amazon. is it used as protection against antitrust claims which many feel should be brought?",1618
"201807230621","7/23/2018 13:21","the amazon washington post has gone crazy against me ever since they lost the internet tax case in the u.s. supreme court two months ago. next up is the u.s. post office which they use at a fraction of real cost as their “delivery boy” for a big percentage of their packages....",1619
"201807230401","7/23/2018 11:01","....and the doj fbi and obama gang need to be held to account. source #1 was the major source. avoided talking about it being the clinton campaign behind it. misled the court to provide a pretext to spy on the trump team. not about carter page..was all about getting trump.....",1623
"201807230352","7/23/2018 10:52","“it was classified to cover up misconduct by the fbi and the justice department in misleading the court by using this dossier in a dishonest way to gain a warrant to target the trump team. this is a clinton campaign document. it was a fraud and a hoax designed to target trump....",1624
"201807221523","7/22/2018 22:23","so president obama knew about russia before the election. why didn’t he do something about it? why didn’t he tell our campaign? because it is all a big hoax that’s why and he thought crooked hillary was going to win!!!",1628
"201807220556","7/22/2018 12:56",".@petehegseth on @foxnews  “source #1 was the (fake) dossier. yes the dirty dossier paid for by democrats as a hit piece against trump and looking for information that could discredit candidate #1 trump. carter page was just the foot to surveil the trump campaign...” illegal!",1631
"201807220349","7/22/2018 10:49","looking more &amp; more like the trump campaign for president was illegally being spied upon (surveillance) for the political gain of crooked hillary clinton and the dnc. ask her how that worked out - she did better with crazy bernie. republicans must get tough now. an illegal scam!",1633
"201807211610","7/21/2018 23:10","brian kemp who is running for governor of georgia and has my full endorsement is campaigning tonight with vp @mike_pence. brian is very strong on crime and borders loves our military vets and the 2nd amendment. he will be a great governor!",1637
"201807211600","7/21/2018 23:00","brian kemp who is running for governor of georgia and has my full endorsement is campaigning tonight with @mikepencevp. brian is very strong on crime and borders loves our military vets and the 2nd amendment. he will be a great governor!",1638
"201807201517","7/20/2018 22:17","the nfl national anthem debate is alive and well again - can’t believe it! isn’t it in contract that players must stand at attention hand on heart? the $40000000 commissioner must now make a stand. first time kneeling out for game. second time kneeling out for season/no pay!",1642
"201807190611","7/19/2018 13:11","i told you so! the european union just slapped a five billion dollar fine on one of our great companies google. they truly have taken advantage of the u.s. but not for long!",1654
"201807190323","7/19/2018 10:23","thank you to novartis for not increasing your prices on prescription drugs. likewise to pfizer. we are making a big push to actually reduce the prices maybe substantially on prescription drugs.",1660
"201807181835","7/19/2018 1:35","a total disgrace that turkey will not release a respected u.s. pastor andrew brunson from prison. he has been held hostage far too long. @rt_erdogan should do something to free this wonderful christian husband &amp; father. he has done nothing wrong and his family needs him!",1661
"201807140544","7/14/2018 12:44","our prayers are with those affected by the flooding in japan. we commend the rescue efforts and offer condolences to all who were injured or lost loved ones. https://t.co/aigjmyt7qs",1696
"201807120810","7/12/2018 15:10","“trump has been the most consequential president in history when it comes to minority employment. in june for instance the unemployment rate for hispanics and latinos 16 years and older fell to 4.6% its lowest level ever from 4.9% in may.” https://t.co/ex9jizoyav",1710
"201807101537","7/10/2018 22:37","just talked with pfizer ceo and @secazar on our drug pricing blueprint. pfizer is rolling back price hikes so american patients don’t pay more. we applaud pfizer for this decision and hope other companies do the same. great news for the american people!",1726
"201807091008","7/9/2018 17:08","pfizer &amp; others should be ashamed that they have raised drug prices for no reason. they are merely taking advantage of the poor &amp; others unable to defend themselves while at the same time giving bargain basement prices to other countries in europe &amp; elsewhere. we will respond!",1738
"201807070621","7/7/2018 13:21","twitter is getting rid of fake accounts at a record pace. will that include the failing new york times and propaganda machine for amazon the washington post who constantly quote anonymous sources that in my opinion don’t exist - they will both be out of business in 7 years!",1752
"201807060957","7/6/2018 16:57","just won lawsuit filed by the dnc and a bunch of democrat crazies trying to claim the trump campaign (and others) colluded with russia. they haven’t figured out that this was an excuse for them losing the election!",1753
"201807030700","7/3/2018 14:00","now that harley-davidson is moving part of its operation out of the u.s. my administration is working with other motor cycle companies who want to move into the u.s. harley customers are not happy with their move - sales are down 7% in 2017. the u.s. is where the action is!",1779
"201806300407","6/30/2018 11:07","the democrats are making a strong push to abolish ice one of the smartest toughest and most spirited law enforcement groups of men and women that i have ever seen. i have watched ice liberate towns from the grasp of ms-13 &amp; clean out the toughest of situations. they are great!",1801
"201806270826","6/27/2018 15:26","harley-davidson should stay 100% in america with the people that got you your success. i’ve done so much for you and then this. other companies are coming back where they belong! we won’t forget and neither will your customers or your now very happy competitors!",1824
"201806261312","6/26/2018 20:12","today we tell the story of an incredible hero who defended our nation in world war two – first lieutenant garlin murl conner. although he died 20 years ago today he takes his rightful place in the eternal chronicle of american valor...https://t.co/mzj8pppgze",1835
"201806260517","6/26/2018 12:17","a harley-davidson should never be built in another country-never! their employees and customers are already very angry at them. if they move watch it will be the beginning of the end - they surrendered they quit! the aura will be gone and they will be taxed like never before!",1839
"201806260437","6/26/2018 11:37","....when i had harley-davidson officials over to the white house i chided them about tariffs in other countries like india being too high. companies are now coming back to america. harley must know that they won’t be able to sell back into u.s. without paying a big tax!",1842
"201806260416","6/26/2018 11:16","early this year harley-davidson said they would move much of their plant operations in kansas city to thailand. that was long before tariffs were announced. hence they were just using tariffs/trade war as an excuse. shows how unbalanced &amp; unfair trade is but we will fix it.....",1844
"201806251428","6/25/2018 21:28","surprised that harley-davidson of all companies would be the first to wave the white flag. i fought hard for them and ultimately they will not pay tariffs selling into the e.u. which has hurt us badly on trade down $151 billion. taxes just a harley excuse - be patient!  #maga",1850
"201806241808","6/25/2018 1:08",".@repclayhiggins has been a great help to me on cutting taxes creating great new healthcare programs at low cost fighting for border security our military and are vets. he is tough on crime and has my full endorsement. the great state of louisiana we want clay!",1859
"201806241701","6/25/2018 0:01",".@clayhiggins18 has been a great help to me on cutting taxes creating great new healthcare programs at low cost fighting for border security our military and are vets. he is tough on crime and has my full endorsement. the great state of louisiana we want clay!",1861
"201806230542","6/23/2018 12:42","“disability applications plunge as economy strengthens”  failing new york times",1877
"201806210652","6/21/2018 13:52","henry mcmaster has done a great job as governor of south carolina. the state is booming with jobs and new industry setting records. he is tough on crime and strong on borders healthcare the military and our great vets. henry has my full and complete endrosement! #maga",1905
"201806210538","6/21/2018 12:38","i will be going the columbia south carolina on monday night to do a campaign speech for one of my very early supporters a man who truly loves the people of south carolina governor henry mcmaster. henry worked so hard &amp; was so loyal to me that i look forward to reciprocating!",1909
"201806201334","6/20/2018 20:34","look what fake abc news put out. i guess they had it prepared from the 13 angry democrats leading the witch hunt! #stopthebias https://t.co/c0xok1bteq",1918
"201806201304","6/20/2018 20:04","had a great meeting with the house gop last night at the capitol. they applauded and laughed loudly when i mentioned my experience with mark sanford. i have never been a fan of his!",1919
"201806191806","6/20/2018 1:06","homeland security @secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country while at the same time recommending changes to obsolete &amp; nasty laws which force family separation. we want “heart” and security in america!",1927
"201806151041","6/15/2018 17:41","wow what a tough sentence for paul manafort who has represented ronald reagan bob dole and many other top political people and campaigns. didn’t know manafort was the head of the mob. what about comey and crooked hillary and all of the others? very unfair!",1966
"201806151008","6/15/2018 17:08","the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda. any immigration bill must have full funding for the wall end catch &amp; release visa lottery and chain and go to merit based immigration. go for it! win!",1967
"201806150406","6/15/2018 11:06","thank you for all of the compliments on getting the world cup to come to the u.s.a. mexico and canada. i worked hard on this along with a great team of talented people. we never fail and it will be a great world cup! a special thanks to bob kraft for excellent advice.",1972
"201806140809","6/14/2018 15:09","....schneiderman who ran the clinton campaign in new york never had the guts to bring this ridiculous case which lingered in their office for almost 2 years. now he resigned his office in disgrace and his disciples brought it when we would not settle.",1977
"201806131311","6/13/2018 20:11","senator claire mccaskill of the great state of missouri flew around in a luxurious private jet during her rv tour of the state. rv’s are not for her. people are really upset so phony! josh hawley should win big and has my full endorsement.",1984
"201806130237","6/13/2018 9:37","my political representatives didn’t want me to get involved in the mark sanford primary thinking that sanford would easily win - but with a few hours left i felt that katie was such a good candidate and sanford was so bad i had to give it a shot. congrats to katie arrington!",1994
"201806121312","6/12/2018 20:12","mark sanford has been very unhelpful to me in my campaign to maga. he is mia and nothing but trouble. he is better off in argentina. i fully endorse katie arrington for congress in sc a state i love. she is tough on crime and will continue our fight to lower taxes. vote katie!",2005
"201806111452","6/11/2018 21:52","stock market up almost 40% since the election with 7 trillion dollars of u.s. value built throughout the economy. lowest unemployment rate in many decades with black &amp; hispanic unemployment lowest in history and female unemployment lowest in 21 years. highest confidence ever!",2011
"201806091356","6/9/2018 20:56","just left the @g7 summit in beautiful canada. great meetings and relationships with the six country leaders especially since they know i cannot allow them to apply large tariffs and strong barriers to...",2026
"201806080325","6/8/2018 10:25","looking forward to straightening out unfair trade deals with the g-7 countries. if it doesn’t happen we come out even better!",2034
"201806070849","6/7/2018 15:49","“total jobless claims running at lowest level in 44 years” https://t.co/la9irhmtxm",2045
"201806070848","6/7/2018 15:48","“total jobless claims running at lowest level in 44 years” https://t.co/la9irhmtxm?",2046
"201806051802","6/6/2018 1:02","great interview by @loudobbs with chris farrell of judicial watch concerning the governments counter-intelligence operation into the trump campaign. spygate at the highest level. who would believe?",2071
"201806051737","6/6/2018 0:37","wow strzok-page the incompetent &amp; corrupt fbi lovers have texts referring to a counter-intelligence operation into the trump campaign dating way back to december 2015. spygate is in full force! is the mainstream media interested yet? big stuff!",2072
"201806050655","6/5/2018 13:55","terrific new book out by the wonderful harris faulkner “9 rules of engagement.” harris shares lessons from a military family. enjoy!",2076
"201806050421","6/5/2018 11:21","we have had many championship teams recently at the white house including the chicago cubs houston astros pittsburgh penguins new england patriots alabama and clemson national champions and many others. national anthem &amp; more great music today at 3:00 p.m.",2085
"201806050408","6/5/2018 11:08","we will proudly be playing the national anthem and other wonderful music celebrating our country today at 3 p.m. the white house with the united states marine band and the united states army chorus. honoring america! nfl no escaping to locker rooms!",2086
"201806041955","6/5/2018 2:55","the philadelphia eagles football team was invited to the white house. unfortunately only a small number of players decided to come and we canceled the event. staying in the locker room for the playing of our national anthem is as disrespectful to our country as kneeling. sorry!",2089
"201806030634","6/3/2018 13:34","....paul manafort came into the campaign very late and was with us for a short period of time (he represented ronald reagan bob dole &amp; many others over the years) but we should have been told that comey and the boys were doing a number on him and he wouldn’t have been hired!",2105
"201806030625","6/3/2018 13:25","as only one of two people left who could become president why wouldn’t the fbi or department of “justice” have told me that they were secretly investigating paul manafort (on charges that were 10 years old and had been previously dropped) during my campaign? should have told me!",2106
"201805310505","5/31/2018 12:05","the corrupt mainstream media is working overtime not to mention the infiltration of people spies (informants) into my campaign! surveillance much?",2130
"201805310453","5/31/2018 11:53","iger where is my call of apology? you and abc have offended millions of people and they demand a response. how is brian ross doing? he tanked the market with an abc lie yet no apology. double standard!",2131
"201805310355","5/31/2018 10:55","rush limbaugh  “if the fbi was so concerned and if they weren’t targeting trump they should have told trump. if they were really concerned about the russians infiltrating a campaign (hoax) then why not try to stop it? why not tell trump? because they were pushing this scam.”",2132
"201805301011","5/30/2018 17:11","with the #righttotry law i signed today patients with life threatening illnesses will finally have access to experimental treatments that could improve or even cure their conditions. these are experimental treatments and products that have shown great promise... https://t.co/fiuwhpupol",2139
"201805300831","5/30/2018 15:31","bob iger of abc called valerie jarrett to let her know that “abc does not tolerate comments like those” made by roseanne barr. gee he never called president donald j. trump to apologize for the horrible statements made and said about me on abc. maybe i just didn’t get the call?",2141
"201805290630","5/29/2018 13:30","the fake mainstream media has from the time i announced i was running for president run the most highly sophisticated &amp; dishonest disinformation campaign in the history of politics. no matter how well we do they find fault. but the forgotten men &amp; women won i’m president!",2146
"201805290409","5/29/2018 11:09","why aren’t the 13 angry and heavily conflicted democrats investigating the totally crooked campaign of totally crooked hillary clinton. it’s a rigged witch hunt that’s why! ask them if they enjoyed her after election celebration!",2148
"201805290349","5/29/2018 10:49","“this investigation involved far more surveillance than we ever had any idea about. it wasn’t just a wiretap against a campaign aide...it was secretly gathering information on the trump campaign...people call that spying...this is unprecedented and  scandalous.” mollie hemingway",2150
"201805281014","5/28/2018 17:14","the heroes who rest in these hallowed fields in cemeteries battlefields and burial grounds near and far are drawn the full tapestry of american life. they came from every generation from towering cities and wind swept prairies from privilege and from poverty... https://t.co/aow3qwn2sv",2156
"201805280732","5/28/2018 14:32","“we now find out that the obama administration put the opposing campaigns presidential candidate or his campaign under investigation. that raises legitimate questions. i just find this really odd...this goes to the heart of our electoral system.” jonathan turley on @foxnews",2158
"201805280558","5/28/2018 12:58","happy memorial day! those who died for our great country would be very happy and proud at how well our country is doing today. best economy in decades lowest unemployment numbers for blacks and hispanics ever (&amp; women in 18years) rebuilding our military and so much more. nice!",2161
"201805271332","5/27/2018 20:32","why didn’t president obama do something about the so-called russian meddling when he was told about it by the fbi before the election? because he thought crooked hillary was going to win and he didn’t want to upset the apple cart! he was in charge not me and did nothing.",2163
"201805270713","5/27/2018 14:13","why didn’t the 13 angry democrats investigate the campaign of crooked hillary clinton many crimes much collusion with russia? why didn’t the fbi take the server from the dnc?  rigged investigation!",2165
"201805270614","5/27/2018 13:14","fantastic to have 400000 great men &amp; women of rolling thunder in d.c. showing their patriotism. they love our country they love our flag they stand for our national anthem! thanks to executive director artie muller.",2166
"201805261228","5/26/2018 19:28","with spies or “informants” as the democrats like to call them because it sounds less sinister (but it’s not) all over my campaign even from a very early date why didn’t the crooked highest levels of the fbi or “justice” contact me to tell me of the  phony russia problem?",2171
"201805250504","5/25/2018 12:04","can anyone even imagine having spies placed in a competing campaign by the people and party in absolute power for the sole purpose of political advantage and gain? and to think that the party in question even with the expenditure of far more money lost!",2189
"201805250504","5/25/2018 12:04","the democrats are now alluding to the the concept that having an informant placed in an opposing party’s campaign is different than having a spy as illegal as that may be. but what about an “informant” who is paid a fortune and who “sets up” way earlier than the russian hoax?",2190
"201805240924","5/24/2018 16:24","it was my great honor to host a roundtable re: ms-13 yesterday in bethpage new york. democrats must abandon their resistance to border security so that we can support law enforcement and save innocent lives! https://t.co/pxe9z4efyz",2195
"201805240521","5/24/2018 12:21","clapper has now admitted that there was spying in my campaign. large dollars were paid to the spy far beyond normal. starting to look like one of the biggest political scandals in u.s. history. spygate - a terrible thing!",2199
"201805231641","5/23/2018 23:41","thank you to all of the incredible law enforcement officers and firefighters in bethpage new york. keep up the great work! https://t.co/smaz8hfas4",2202
"201805231235","5/23/2018 19:35","crippling loopholes in our laws have enabled ms-13 gang members and other criminals to infiltrate our communities - and democrats in congress refuse to close these loopholes including the disgraceful practice known as catch-and-release. democrats must abandon their resistance... https://t.co/vkmcizwt8v",2203
"201805230919","5/23/2018 16:19","thank you @sbalist! #sbagala https://t.co/mpkwukx08o",2205
"201805230433","5/23/2018 11:33","“trump should be happy that the fbi was spying on his campaign” no james clapper i am not happy. spying on a campaign would be illegal and a scandal to boot!",2210
"201805230400","5/23/2018 11:00","“it’s clear that they had eyes and ears all over the trump campaign” judge andrew napolitano",2213
"201805230345","5/23/2018 10:45","@foxandfriends  “new bombshell in the obama spying scandal. did other agencies spy on trump campaign?” even clapper worlds dumbest former intelligence head who has the problem of lying a lot used the word spy when describing the illegal activities!",2215
"201805221813","5/23/2018 1:13","if the person placed very early into my campaign wasn’t a spy put there by the previous administration for political purposes how come such a seemingly massive amount of money was paid for services rendered - many times higher than normal...",2216
"201805221813","5/23/2018 1:13","...follow the money! the spy was there early in the campaign and yet never reported collusion with russia because there was no collusion. he was only there to spy for political reasons and to help crooked hillary win - just like they did to bernie sanders who got duped!",2217
"201805201037","5/20/2018 17:37","i hereby demand and will do so officially tomorrow that the department of justice look into whether or not the fbi/doj infiltrated or surveilled the trump campaign for political purposes - and if any such demands or requests were made by people within the obama administration!",2231
"201805200619","5/20/2018 13:19","...in the hillary clinton campaign where she deleted 33000 emails got $145000000 while secretary of state paid mccabes wife $700000 (and got off the fbi hook along with terry m) and so much more. republicans and real americans should start getting tough on this scam.",2236
"201805191427","5/19/2018 21:27","if the fbi or doj was infiltrating a campaign for the benefit of another campaign that is a really big deal. only the release or review of documents that the house intelligence committee (also senate judiciary) is asking for can give the conclusive answers. drain the swamp!",2239
"201805180650","5/18/2018 13:50","reports are there was indeed at least one fbi representative implanted for political purposes into my campaign for president. it took place very early on and long before the phony russia hoax became a “hot” fake news story. if true - all time biggest political scandal!",2249
"201805180324","5/18/2018 10:24","“apparently the doj put a spy in the trump campaign. this has never been done before and by any means necessary they are out to frame donald trump for crimes he didn’t commit.”  david asman  @loudobbs @greggjarrett   really bad stuff!",2252
"201805170545","5/17/2018 12:45","wow word seems to be coming out that the obama fbi “spied on the trump campaign with an embedded informant.” andrew mccarthy says “there’s probably no doubt that they had at least one confidential informant in the campaign.” if so this is bigger than watergate!",2260
"201805170456","5/17/2018 11:56","wow word seems to be coming out that the obama fbi “spied on the trump campaign with an imbedded informant.” andrew mccarthy says “there’s probably no doubt that they had at least one confidential informant in the campaign.” if so this is bigger than watergate!",2261
"201805161140","5/16/2018 18:40","lou barletta will be a great senator for pennsylvania but his opponent bob casey has been a do-nothing senator who only shows up at election time. he votes along the nancy pelosi elizabeth warren lines loves sanctuary cities bad and expensive healthcare...",2265
"201805111649","5/11/2018 23:49","why doesn’t the fake news media state that the trump administration’s anti-trust division has been and is opposed to the at&amp;t purchase of time warner in a currently ongoing trial. such a disgrace in reporting!",2294
"201805111356","5/11/2018 20:56","the american people deserve a healthcare system that takes care of them – not one that takes advantage of them. we will work every day to ensure all americans have access to the quality affordable medication they need and deserve. we will not rest until the job is done! https://t.co/9bzevaninx",2296
"201805090500","5/9/2018 12:00","congratulations to mike dewine on his big win in the great state of ohio. he will be a great governor with a heavy focus on healthcare and jobs.  his socialist opponent in november should not do well a big failure in last job!",2308
"201805040328","5/4/2018 10:28","because jobs in the u.s. are doing so well americans receiving unemployment aid is the lowest since 1973. great!",2340
"201805030400","5/3/2018 11:00","...despite already having signed a detailed letter admitting that there was no affair. prior to its violation by ms. clifford and her attorney this was a private agreement. money from the campaign or campaign contributions played no roll in this transaction.",2345
"201805030354","5/3/2018 10:54","...very common among celebrities and people of wealth. in this case it is in full force and effect and will be used in arbitration for damages against ms. clifford (daniels). the agreement was used to stop the false and extortionist accusations made by her about an affair......",2346
"201805030346","5/3/2018 10:46","mr. cohen an attorney received a monthly retainer not from the campaign and having nothing to do with the campaign from which he entered into through reimbursement a private contract between two parties known as a non-disclosure agreement or nda. these agreements are.....",2347
"201805021327","5/2/2018 20:27","i have been briefed on the u.s. c-130 “hercules” cargo plane from the puerto rico national guard that crashed near savannah hilton head international airport. please join me in thoughts and prayers for the victims their families and the great men and women of the national guard.",2352
"201805011242","5/1/2018 19:42","today it was my great honor to thank and welcome heroic crew members and passengers of southwest airlines flight 1380 at the @whitehouse! https://t.co/fyygwtoddi",2358
"201804291829","4/30/2018 1:29","“trump’s triumphs are driving his critics crazy!” thank you steve hilton @nextrevfnc just want to do what is right for our wonderful u.s.a.",2374
"201804271904","4/28/2018 2:04","house intelligence committee rules that there was no collusion between the trump campaign and russia. as i have been saying all along it is all a big hoax by the democrats based on payments and lies. there should never have been a special counsel appointed. witch hunt!",2385
"201804271819","4/28/2018 1:19","house intelligence committee rules that there was no collusion between the trump campaign and russia. as i have been saying all along it is all a big hoax by the democrats based on payments and lies. there should never have been a special councel appointed. witch hunt!",2386
"201804270714","4/27/2018 14:14","just out: house intelligence committee report released. “no evidence” that the trump campaign “colluded coordinated or conspired with russia.” clinton campaign paid for opposition research obtained from russia- wow! a total witch hunt! must end now!",2388
"201804270611","4/27/2018 13:11","kanye west has performed a great service to the black community - big things are happening and eyes are being opened for the first time in decades - legacy stuff! thank you also to chance and dr. darrell scott they really get it (lowest black &amp; hispanic unemployment in history).",2390
"201804250711","4/25/2018 14:11","looking forward to my meeting with tim cook of apple. we will be talking about many things including how the u.s. has been treated unfairly for many years by many countries on trade.",2401
"201804230644","4/23/2018 13:44","despite the democrat inspired laws on sanctuary cities and the border being so bad and one sided i have instructed the secretary of homeland security not to let these large caravans of people into our country. it is a disgrace. we are the only country in the world so naive! wall",2415
"201804201619","4/20/2018 23:19","just heard the campaign was sued by the obstructionist democrats. this can be good news in that we will now counter for the dnc server that they refused to give to the fbi the debbie wasserman schultz servers and documents held by the pakistani mystery man and clinton emails.",2442
"201804201534","4/20/2018 22:34","just heard the campaign was sued by the obstructionist democrats. this can be good news in that we will now counter for the dnc server that they refused to give to the fbi the wendy wasserman schultz servers and documents held by the pakistani mystery man and clinton emails.",2444
"201804191140","4/19/2018 18:40",".@marshablackburn is a wonderful woman who has always been there when we have needed her. great on the military border security and crime. loves and works hard for the people of tennessee. she has my full endorsement and i will be there to campaign with her!",2457
"201804171059","4/17/2018 17:59","rasmussen just came out at 51% approval despite the fake news media. they were one of the three most accurate on election day. just about the most inaccurate were cnn and abc news/washington post and they haven’t changed (get new pollsters). much of the media is a scam!",2480
"201804121013","4/12/2018 17:13","just had an agricultural roundtable with memembers of congress and governors.i will be making remarks on the large scale tax cuts given to american families and workers at 1:45 p.m. from the rose garden. join me live: https://t.co/xachz3zuse https://t.co/dqe8qhpdaz",2507
"201804061326","4/6/2018 20:26","congratulations to @bernieandsid on their new @77wabcradio morning radio show in new york city. it was an honor to join you two – good luck! https://t.co/sultcrp3ic",2549
"201804050610","4/5/2018 13:10","the fake news washington post amazon’s “chief lobbyist” has another (of many) phony headlines “trump defiant as china adds trade penalties.” wrong! should read “trump defiant as u.s. adds trade penalties will end barriers and massive  i.p. theft.” typically bad reporting!",2557
"201804030655","4/3/2018 13:55","i am right about amazon costing the united states post office massive amounts of money for being their delivery boy. amazon should pay these costs (plus) and not have them bourne by the american taxpayer. many billions of dollars. p.o. leaders don’t have a clue (or do they?)!",2568
"201804030334","4/3/2018 10:34","the fake news networks those that knowingly have a sick and biased agenda are worried about the competition and quality of sinclair broadcast. the “fakers” at cnn nbc abc &amp; cbs have done so much dishonest reporting that they should only be allowed to get awards for fiction!",2572
"201804020635","4/2/2018 13:35","only fools or worse are saying that our money losing post office makes money with amazon. they lose a fortune and this will be changed. also our fully tax paying retailers are closing stores all over the country...not a level playing field!",2581
"201804020628","4/2/2018 13:28","so funny to watch fake news networks among the most dishonest groups of people i have ever dealt with criticize sinclair broadcasting for being biased. sinclair is far superior to cnn and even more fake nbc which is a total joke.",2582
"201803310552","3/31/2018 12:52","...does not include the fake washington post which is used as a “lobbyist” and should so  register. if the p.o. “increased its parcel rates amazon’s shipping costs would rise by $2.6 billion.” this post office scam must stop. amazon must pay real costs (and taxes) now!",2592
"201803310545","3/31/2018 12:45","while we are on the subject it is reported that the u.s. post office will lose $1.50 on average for each package it delivers for amazon. that amounts to billions of dollars. the failing n.y. times reports that “the size of the company’s lobbying staff has ballooned” and that...",2593
"201803291244","3/29/2018 19:44","we are going to rebuild our crumbling infrastructure and there is no better place to begin this campaign than in the great state of ohio. a tremendous honor to be here today at a state-of-the-art training site where the skills of the american worker are forged and refined! https://t.co/bu3ks62c0x",2597
"201803290457","3/29/2018 11:57","i have stated my concerns with amazon long before the election. unlike others they pay little or no taxes to state &amp; local governments use our postal system as their delivery boy (causing tremendous loss to the u.s.) and are putting many thousands of retailers out of business!",2598
"201803252026","3/26/2018 3:26",".@howiecarrshow just wrote a book which everyone is talking about. he was a great help. he is a veteran journalist who had a great influence in nh and beyond. he calls it the most amazing political campaign of modern times. the book is called “what really happened.” enjoy! #maga https://t.co/jyhjpojkhe",2613
"201803230307","3/23/2018 10:07","house intelligence committee votes to release final report. findings: (1) no evidence provided of collusion between trump campaign &amp; russia. (2)  the obama administrations post election response was insufficient. (3) clapper provided inconsistent testimony on media contacts.",2627
"201803221140","3/22/2018 18:40","as a candidate i pledged that if elected i would use every lawful tool to combat unfair trade protect american workers and defend our national security.  today we took another critical step to fulfill that commitment. https://t.co/7nbi0dibmx https://t.co/nmzqos3bua",2630
"201803220340","3/22/2018 10:40","remember when they were saying during the campaign that donald trump is giving great speeches and drawing big crowds but he is spending much less money and not using social media as well as crooked hillary’s large and highly sophisticated staff. well not saying that anymore!",2631
"201803171712","3/18/2018 0:12","the mueller probe should never have been started in that there was no collusion and there was no crime. it was based on fraudulent activities and a fake dossier paid for by crooked hillary and the dnc and improperly used in fisa court for surveillance of my campaign. witch hunt!",2649
"201803171034","3/17/2018 17:34","the fake news is beside themselves that mccabe was caught called out and fired. how many hundreds of thousands of dollars was given to wife’s campaign by crooked h friend terry m who was also under investigation? how many lies? how many leaks? comey knew it all and much more!",2650
"201803171011","3/17/2018 17:11","as the house intelligence committee has concluded there was no collusion between russia and the trump campaign. as many are now finding out however there was tremendous leaking lying and corruption at the highest levels of the fbi justice &amp; state. #draintheswamp",2651
"201803131725","3/14/2018 0:25","it was my great honor to deliver a message at the marine corps air station miramar to our great u.s. military straight from the heart of the american people: we support you we thank you we love you - and we will always have your back! https://t.co/oct1nh3don",2672
"201803131655","3/13/2018 23:55","it was my great honor to deliver a message at the marine core air station miramar to our great u.s. military straight from the heart of the american people: we support you we thank you we love you - and we will always have your back! https://t.co/negcr6rm7y",2673
"201803121749","3/13/2018 0:49","the house intelligence committee has after a 14 month long in-depth investigation found no evidence of collusion or coordination between the trump campaign and russia to influence the 2016 presidential election.",2680
"201803110702","3/11/2018 14:02","the republicans are 5-0 in recent congressional races a point which the fake news media continuously fails to mention. i backed and campaigned for all of the winners. they give me credit for one. hopefully rick saccone will be another big win on tuesday.",2689
"201803060625","3/6/2018 13:25","lowest rated oscars in history. problem is we don’t have stars anymore - except your president (just kidding of course)!",2722
"201803050622","3/5/2018 13:22","why did the obama administration start an investigation into the trump campaign (with zero proof of wrongdoing) long before the election in november? wanted to discredit so crooked h would win. unprecedented. bigger than watergate! plus obama did nothing about russian meddling.",2728
"201803031053","3/3/2018 17:53","if the e.u. wants to further increase their already massive tariffs and barriers on u.s. companies doing business there we will simply apply a tax on their cars which freely pour into the u.s. they make it impossible for our cars (and more) to sell there. big trade imbalance!",2734
"201803030715","3/3/2018 14:15","happy national anthem day! https://t.co/cf1eugmbku",2737
"201803011106","3/1/2018 18:06","unemployment filings are at their lowest level in over 48 years. great news for workers and jobs jobs jobs! #maga https://t.co/szhtarzfrw",2752
"201802241620","2/24/2018 23:20","dem memo: fbi did not disclose who the clients were - the clinton campaign and the dnc. wow!",2776
"201802241407","2/24/2018 21:07","unemployment claims are at the lowest level since 1973. much of this has to do with the massive cutting of unnecessary and job killing regulations!",2780
"201802240621","2/24/2018 13:21","so true wayne and lowest black unemployment in history! https://t.co/gdxxjdzqum",2783
"201802231008","2/23/2018 17:08","we salute our great american flag we put our hands on our hearts for the pledge of allegiance and we all proudly stand for the national anthem. #cpac2018 https://t.co/qgkw2xgjp0",2787
"201802180533","2/18/2018 12:33","i never said russia did not meddle in the election i said “it may be russia or china or another country or group or it may be a 400 pound genius sitting in bed and playing with his computer.” the russian “hoax” was that the trump campaign colluded with russia - it never did!",2834
"201802162108","2/18/2018 4:08","very sad that the fbi missed all of the many signals sent out by the florida school shooter. this is not acceptable. they are spending too much time trying to prove russian collusion with the trump campaign - there is no collusion. get back to the basics and make us all proud!",2838
"201802171316","2/17/2018 20:16","“i have seen all of the russian ads and i can say very definitively that swaying the election was *not* the main goal.”rob goldmanvice president of facebook ads https://t.co/a5ft7cgjke",2840
"201802171311","2/17/2018 20:11","the fake news media never fails. hard to ignore this fact from the vice president of facebook ads rob goldman! https://t.co/xgc7ynzwyj",2841
"201802171226","2/17/2018 19:26","“charges deal don a big win” written by michael goodwin of the @nypost succinctly states that “the russians had no impact on the election results.” there was no collusion with the trump campaign. “she lost the old-fashioned way by being a terrible candidate. case closed.”",2844
"201802161318","2/16/2018 20:18","russia started their anti-us campaign in 2014 long before i announced that i would run for president. the results of the election were not impacted. the trump campaign did nothing wrong - no collusion!",2847
